Despite the international crisis, which hits Europe and North-America the most, the Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	Despite the European and North-American international crisis, Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	Morocco's airport authority reports an increase in passengers, aircraft, and cargo despite the international crisis, which mostly hit Europe and North America.	Despite the international crisis affecting Europe and North-America, Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	Despite the international crisis, which hits Europe and North America hardest, the Moroccan airport authority reports escalating passenger numbers, aircraft movements and processed cargo.	Despite the international crisis, hitting Europe and North-America the most, the Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	http://en.wikipedia.org/wiki/ONDA_(Morocco)
The Tōkaidō Shinkansen, the first modern high-speed rail of the world, opened in 1964.	The "Tōkaidō Shinkansen", first world high-speed rail, opened in 1964.	The world's first high-speed rail, Tōkaidō Shinkansen, opened in 1964.	The "Tōkaidō Shinkansen", first modern world high-speed rail, opened in 1964.	The Tōkaidō Shinkansen, the world’s first modern high-speed railway, opened in 1964.	The Tōkaidō Shinkansen, the world's first modern high-speed rail, opened in 1964.	http://en.wikipedia.org/wiki/History_of_rail_transport_in_Japan
This is equivalent to saying that the left global dimension is at most 1.	Like saying that the left global dimension is at most 1.	The left global dimension is at most 1.	Same as saying that the left global dimension is at most 1.	This is like saying that the left global dimension is at most 1.	This is equivalent to saying that the left global dimension is at most 1.	http://en.wikipedia.org/wiki/Hereditary_ring
Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the air-raid shelter in the grounds, but Cavalieri and her husband were delayed because they were collecting her valuable jewellery from the house.	Hearing an American bomber, servants immediately ran to the grounds' air-raid shelter, but Cavalieri and her husband first went to collect her jewellery from the house.	Cavalieri and her husband ran to the air-raid shelter on the grounds when they heard an American bomber, but were delayed in collecting her valuable jewellery from the house.	Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the grounds' air-raid shelter, but Cavalieri and her husband delayed while collecting her valuable jewellery from the house.	Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the air-raid shelter in the grounds, but the couple tarried collecting her valuable jewellery from the house.	Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the air-raid shelter in the grounds, but Cavalieri and her husband were delayed while collecting valuable jewellery from the house.	http://en.wikipedia.org/wiki/Lina_Cavalieri
Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	Peterborough, Ontario, native Zachary Bierk is a retired professional ice hockey player.	Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	Retired professional ice hockey player Zachary Bierk (born September 17, 1976, in Peterborough, Ontario) is Canadian.	Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	http://en.wikipedia.org/wiki/Zac_Bierk
The mountain madtom is found in fast-flowing clear riffles that are shallow generally headwater streams.	Mountain madtom is in fast-flowing clear rifles that are shallow generally headwater streams.	The mountain madtom is found in clear, fast-flowing riffles in shallow headwater streams.	Mountain madtom is found in fast-flowing clear rifles that are shallow generally headwater streams.	The mountain madtom frequents fast-flowing clear riffles that are shallow generally headwater streams.	The mountain madtom is found in fast-flowing clear rifles that are shallow generally headwater streams.	http://en.wikipedia.org/wiki/Mountain_madtom
Elsewhere, Data arrives at Yar's quarters, where she has changed to a revealing gown and throws her arms around him.	Data arrives at Yar's quarters, where she changed to a revealing gown and throws her arms around him.	Data puts on a revealing gown and throws her arms around Yar when she arrives to his quarters.	Data arrives at Yar's quarters, where she has changed to a revealing gown and throws her arms around him.	Elsewhere, Data visits Yar's quarters, where she has donned a revealing gown and embraces him.	Elsewhere, Data arrives at Yar's quarters, where she changed to a revealing gown, throwing her arms around him.	http://en.wikipedia.org/wiki/The_Naked_Now
The Scania N112 (known as the Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, mainly for the UK market.	The Scania N112 (Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, for the UK market.	Scania N112 (formerly Scania BR112) was a transverse-engined bus chassis by Saab-Scania AB between 1980 and 1988 mainly for the UK market.	The Scania N112 (known as the Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, for UK market.	The Scania N112 (called the Scania BR112 until 1984) was a transverse-engined bus chassis built by Saab-Scania AB of Sweden’s Scania division between 1980 and 1988, mainly for the UK market.	The Scania N112 (called the Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, mainly for the UK market.	http://en.wikipedia.org/wiki/Scania_N112
Once these root causes have been addressed and the process brought under control, it is no longer necessary to use these complex and wasteful transactional systems, and they can be gradually eliminated.	Once these root causes have been addressed and brought under control, these complex and wasteful transactional systems can be gradually eliminated.	After addressing these root causes and bringing the process under control, it is no longer necessary to use complex and wasteful transactional systems.	Once these root causes is addressed and brought under control, no need for these complex and wasteful transactional systems, and they can be gradually eliminated.	Once these causes have been addressed and the process controlled, these unnecessarily complex and wasteful transactional systems can be gradually eliminated.	Once these root causes are addressed and the process brought under control, it is not necessary to use these complex and wasteful transactional systems, and can be gradually eliminated.	http://en.wikipedia.org/wiki/Lean_accounting
Glulx is a 32-bit portable virtual machine intended for writing and playing interactive fiction.	Glulx (32-bit portable virtual machine) is intended for writing and playing interactive fiction.	Glulx is a 32-bit portable virtual machine for writing and playing interactive fiction.	Glulx (32-bit portable virtual machine) intended for writing and playing interactive fiction.	Glulx is a 32-bit portable virtual machine for writing and playing interactive fiction.	Glulx is a 32-bit portable virtual machine for writing and playing interactive fiction.	http://en.wikipedia.org/wiki/Glulx
Lady Argyll had obtained most of Queen Mary's jewels which were left behind in the Earl Moray's custody when the queen was removed to Lochleven Castle in 1567.	Lady Argyll obtained most of Queen Mary's jewels left behind in Earl Moray's custody when Mary was removed to Lochleven Castle in 1567.	After Queen Mary was removed to Lochleven Castle in 1567, Lady Argyll obtained most of the jewels left behind in Earl Moray's custody.	Lady Argyll obtained most of Queen Mary's jewels left behind in Earl Moray's custody when Mary was removed to Lochleven Castle in 1567.	Lady Argyll had obtained most of Queen Mary's jewels which were left in Earl Moray's custody when the queen was removed to Lochleven Castle in 1567.	Lady Argyll obtained most of Queen Mary's jewels left behind in the Earl Moray's custody when the queen was removed to Lochleven Castle in 1567.	http://en.wikipedia.org/wiki/Agnes_Keith,_Countess_of_Moray
Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a muician, author, and English professor.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a musician, author, and English professor.	The Los Angeles-born guitarist, author, and English professor is Michelle Cruz Gonzales.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) a musician, author, and English professor.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a musician, author, and English professor.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a musician, author, and English professor.	http://en.wikipedia.org/wiki/Michelle_Cruz_Gonzales
These mining centers were home to thousands of workers and their families from Chile, Bolivia, Peru, and Argentina in the late 19th century and early 20th century.	These mining centers housed thousands of workers and their families from Chile, Bolivia, Peru, and Argentina between (19th and 20th century).	Workers and their families from Chile, Bolivia, Peru, and Argentina lived in mining centers in the late 19th and early 20th centuries.	These mining centers were home to thousands of workers and their families from Chile, Bolivia, Peru, and Argentina between (19th and 20th century).	These mining centers housed thousands of workers and their families from Chile, Bolivia, Peru, and Argentina in the late 19th and early 20th centuries.	These mining centers housed thousands of workers and their families from Chile, Bolivia, Peru, and Argentina in the late 19th century and early 20th century.	http://en.wikipedia.org/wiki/Pulperia
He was elected to Parliament in 1951, to fill a vacancy caused by the death of his father.	He was elected to Parliament in 1951, to fill a vacancy after his father's death.	In 1951, he was elected to Parliament after his father's death.	He was elected to Parliament in 1951, to fill a vacancy caused by his father's death.	He was elected to Parliament in 1951, filling a vacancy caused by his father’s death.	He was elected to Parliament in 1951, to fill a vacancy caused by his father's death.	http://en.wikipedia.org/wiki/Rashid_Karami
The Kandy Clock Tower is located in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	Kandy Clock Tower is in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	On the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha, and Hiragedara Mawatha stands the Kandy Clock Tower.	Kandy Clock Tower is located in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	The Kandy Clock Tower is in central Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	The Kandy Clock Tower located in Kandy CBD's centre on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	http://en.wikipedia.org/wiki/Kandy_Clock_Tower
Craig Lee (born 9 May 1977) is a Scottish professional golfer who plays on the European Tour.	Craig Lee (born 9 May 1977), a Scottish professional golfer, plays on the European Tour.	Craig Lee is a Scottish professional golfer on the European Tour.	Craig Lee (born 9 May 1977) a Scottish professional golfer who plays on the European Tour.	Scottish professional golfer Craig Lee (born 9 May 1977) plays on the European Tour.	Craig Lee (born 9 May 1977) is a Scottish professional golfer, who plays on the European Tour.	http://en.wikipedia.org/wiki/Craig_Lee
Though initially Storm acted alone, she soon signed up the other members of the X-Treme X-Men as officers, forming the first legitimate mutant organisation in their history.	Storm acted alone, signing up the other members of the X-Treme X-Men as officers and forming the first legitimate mutant organisation in their history.	Storm signed members of the X-Treme X-Men as officers, forming the first mutant organisation.	Initially Storm acted alone. She signed up the other members of the X-Treme X-Men as officers, forming the first legitimate mutant organisation in their history.	Though initially acting alone, Storm soon recruited the other X-Treme X-Men members as officers, forming the first legitimate mutant organisation in their history.	Initially Storm acted alone, she soon signed up other members of the X-Treme X-Men as officers, forming the first legitimate mutant organisation in their history.	http://en.wikipedia.org/wiki/X-Treme_Sanctions_Executive
They found the old Litchdon Street premises too cramped for their operation, and in 1989 moved the company to a site on the Roundswell Industrial Estate.	In 1989, they moved the company to a site on the Roundswell Industrial Estate because old litchdon street premises was too cramped.	The Litchdon Street premises were too cramped for the company's operations so in 1989 they moved to Roundswell Industrial Estate.	In 1989 moved the company to a site on the Roundswell Industrial Estate because old litchdon street premises is too cramped.	They found the old Litchdon Street premises too cramped and in 1989 moved the company to premises on the Roundswell Industrial Estate.	They found the old Litchdon Street too cramped for their operation, and in 1989 moved the company to a site on the Roundswell Industrial Estate.	http://en.wikipedia.org/wiki/Brannam_Pottery
The Senchus Fer n-Alban (The History of the men of Scotland) is an Old Irish medieval text, believed to have been compiled in the 10th century.	Senchus Fer n-Alban (History of the men of Scotland) is an Old Irish medieval text, compiled in the 10th century.	Old Irish medieval text 'The History of the Men of Scotland', believed to have been compiled in the 10th century.	Senchus Fer nAlban (History of the men of Scotland) is an Old Irish medieval text, compiled in the 10th century.	The Senchus Fer n-Alban (History of Scotsmen) is an Old Irish medieval text, believed to have been compiled in the 10th century.	The Senchus Fer n-Alban (The History of the Scottish Men) is an Old Irish medieval text, believed to be compiled in the 10th century.	http://en.wikipedia.org/wiki/Senchus_fer_n-Alban
Although he graduated in Physics, he entered journalism with the encouragement of Raimundo Pereira, a friend.	Though he graduated in Physics, Raimundo Pereira (friend) encouraged him to enter journalism.	Raimundo Pereira, a friend, encouraged him into journalism even though he graduated in Physics.	He graduated in Physics, Raimundo Pereira (friend) encouraged him to enter journalism.	Although he graduated in Physics, he entered journalism, encouraged by a friend Raimundo Pereira.	Although he graduated in Physics, he entered journalism, encouraged by friend Raimundo Pereira	http://en.wikipedia.org/wiki/Bernardo_Kucinski
The Ministry of Federal Affairs and Local Development announced that the official English translation for "Gaunpalika" would be "Rural municipality".	Ministry of Federal Affairs and Local Development announced, the official English translation for "Gaunpalika" would be "Rural municipality".	Gaunpalika is officially translated as "Rural municipality" by the Ministry of Federal Affairs and Local Development.	Ministry of Federal Affairs and Local Development announced the official English translation for "Gaunpalika" would be "Rural municipality".	The Ministry of Federal Affairs and Local Development announced that "Gaunpalika"’s official English translation is "Rural municipality".	The Ministry of Federal Affairs and Local Development announced that the official English translation for "Gaunpalika" is "Rural municipality".	http://en.wikipedia.org/wiki/List_of_village_development_committees_of_Nepal
He was murdered in Palermo on September 3, 1982 on the orders of Mafia boss Salvatore Riina.	He was murdered (September 3, 1982) in Palermoon on the orders of Mafia boss Salvatore Riina.	He was murdered in Palermo on September 3, 1982 on the orders of Mafia boss Salvatore Riina.	He was murdered (September 3, 1982) in Palermoon on the orders of Mafia boss Salvatore Riina.	Mafia boss Salvatore Riina ordered his murder in Palermo on September 3, 1982.	He was murdered in Palermo on September 3, 1982 on the Mafia boss Salvatore Riina's orders.	http://en.wikipedia.org/wiki/Carlo_Alberto_Dalla_Chiesa
In 2013 the parasite was identified in Patagonia in both "A. mellifera" and "B.terrestris", only the second occasion on which it had been found in honeybees.	In 2013, the parasite was identified in Patagonia in both "A. mellifera" and "B.terrestris", the second occasion on which it had been found in honeybees.	The parasite was found for the second time in honeybees in Patagonia in 2013 in "A. mellifera" and "B. terrestris".	In 2013 the parasite was identified in Patagonia in "A. mellifera" and "B.terrestris", the second occasion on which it had been found in honeybees.	In 2013, the parasite was identified in Patagonia in "A. mellifera" and "B. terrestris", only the second time it had been found in honeybees.	In 2013 the parasite was identified in Patagonia in both "A. mellifera" and "B.terrestris", the second occasion where it was found in honeybees.	http://en.wikipedia.org/wiki/Apicystis_bombi
Marian Jane, who married Charles M. Kriston; and George Langstroth, who married Justine Allen, then Kim Borkowitz.	Elizabeth Esthermay married John A. Riordon, Marian Jane, Charles M. Kriston's spouse and George Langstroth, Justine Allen's, then Kim Borkowitz.	Elizabeth Esthermay married John A. Riordon; Marian Jane married Charles M. Kriston; George Langstroth married Justine Allen, then Kim Borkowitz.	Elizabeth Esthermay married John A. Riordon, Marian Jane, Charles M. Kriston's spouse and George Langstroth, Justine Allen's, then Kim Borkowitz.	Elizabeth Esthermay, who married John A. Riordon; Marian Jane, who married Charles M. Kriston; and George Langstroth, who married Justine Allen, then Kim Borkowitz.	Elizabeth Esthermay, who married John A. Riordon; Marian Jane, who married Charles M. Kriston; and George Langstroth, who married Justine Allen, then Kim Borkowitz.	http://en.wikipedia.org/wiki/Clyde_Cowan
Since 1994, pressure groups in the territory have sought independence from Cameroun, and the Republic of Ambazania was formally declared by the Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	Since 1994, pressure groups in the territory have sought independence from Cameroun, and the Republic of Ambazania was formally declared by Southern Cameroons Peoples Organisation (SCAPO) on 31 August, 2006.	Pressure groups in the territory have sought independence from Cameroun since 1994. On 31 August 2006, the Southern Cameroons Peoples Organisation (SCAPO) declared Ambazania independent.	Since 1994 territoritorial pressure group sought independence from Cameroun, and the Republic of Ambazania was formally declared by Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	Since 1994, the territory’s pressure groups have sought independence from Cameroon, and the Republic of Ambazania was formally declared by the Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	Since 1994, the territory's pressure groups sought independence from Cameroun, and the Republic of Ambazania was formally declared by the Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	http://en.wikipedia.org/wiki/Southern_Cameroons
The barangay (ward/district) plays a pivotal role as the planning and implementing unit of government policies, programs and activities.	The barangay (ward/district) plays a pivotal role as planning and implementing unit of government policies, programs and activities.	The barangay (ward/district) predominantly plans and implements government policies, programs and activities.	The barangay (ward/district) plays a pivotal role as planning and implementing unit of government policies, programs and activities.	The barangay (ward/district) plays a pivotal role in planning and implementing government policies, programs and activities.	The barangay (ward/district) is pivotal as the planning and implementing unit of government policies, programs and activities.	http://en.wikipedia.org/wiki/Sogod,_Southern_Leyte
Among his pupils were the English lyric tenor Heddle Nash (1894-1961) and the German baritone Willi Domgraf-Fassbaender (1897-1978).	Among his pupils were English lyric tenor Heddle Nash (1894-1961) and German baritone Willi Domgraf-Fassbaender (1897-1978).	He taught English lyric tenor Heddle Nash (1894-1961) and German baritone Willi Domgraf-Fassbaender (1897-1978).	Among his pupils were English lyric tenor Heddle Nash (1894-1961) and German baritone Willi Domgraf-Fassbaender (1897-1978).	His pupils included the English lyric tenor Heddle Nash (1894-1961) and the German baritone Willi Domgraf-Fassbaender (1897-1978).	His pupils included the English lyric tenor Heddle Nash (1894-1961) and the German baritone Willi Domgraf-Fassbaender (1897-1978).	http://en.wikipedia.org/wiki/Giuseppe_Borgatti
Mkhuze Game Reserve (also spelt Mkhuze) was proclaimed a protected area on 15 February 1912.	Mkhuze Game Reserve was proclaimed a protected area on 15 February, 1912.	15 February 1912 was declared a protected area for Mkhuze Game Reserve.	Mkhuze Game Reserve was proclaimed a protected area on 15 February 1912.	Mkhuze Game Reserve (also spelt Mkhuze) became a protected area on 15 February 1912.	Mkhuze Game Reserve (also spelt Mkhuze) was proclaimed a protected area on 15 February 1912.	http://en.wikipedia.org/wiki/Mkhuze_Game_Reserve
At Zelenci, water from the underground stream Nadiža (originating in the Planica valley) re-emerges through the porous bottom of a two-m deep lake, whose waters are noted for their deep, brilliant green.	At Zelenci, the underground stream Nadiža (originating in the Planica valley) re-emerges through the porous bottom of a 2m deep, brilliant green lake.	Water from the underground stream Nadiža (originating in the Planica valley) emerges through the porous bottom of a two meter deep lake whose waters are noted for their deep, brilliant green color.	At Zelenci, water from underground stream Nadiža (originating in Planica valley) re-emerges from the bottom of a two-m deep lake, whose waters are popularly deep, brilliant green.	At Zelenci, water from Nadiža’s underground stream (originating in the Planica valley) re-emerges through a two-metre deep lake’s porous bottom, whose waters are a notably deep, brilliant green.	At Zelenci, water from the underground stream Nadiža (originating in the Planica valley) re-emerges through a two-m deep lake's porous bottom, whose deep, brilliant green waters are noted.	http://en.wikipedia.org/wiki/Zelenci
A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in the eyes of Catholic theology and matrimonial law.	A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in the eyes of Catholic theology and matrimonial law.	Ratums end what "is" for a reason, while nullity ends what in the eyes of Catholic theology and matrimonial law "never truly was."	A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in Catholic theology and matrimonial law.	A "ratum" justly ends what "is", while a Declaration of Nullity ends what "never truly was" in Catholic theology and matrimonial law.	A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in Catholic theology and matrimonial law.	http://en.wikipedia.org/wiki/Ratum_sed_non_consummatum
Some elders assumed that the bell was tossed in a nearby quicksand in Barangay Zone III which is now the site of the Bus Terminal.	Some elders assumed the bell was tossed in a nearby quicksand in Barangay Zone III, which is the Bus Terminal site.	Elders believed the bell was thrown in quicksand in Barangay Zone III, now the Bus Terminal.	Elders assumed the bell sank in a quicksand in Barangay Zone III which is the Bus Terminal site.	Some elders assumed the bell was tossed in a nearby quicksand in Barangay Zone III, now the Bus Terminal’s location.	Some elders assumed that the bell was tossed in a nearby quicksand in Barangay Zone III now the site of the Bus Terminal.	http://en.wikipedia.org/wiki/Sogod,_Southern_Leyte
Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing the "discovery" of Brazil.	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing "discovery" of Brazil.	Lemos returned to Portugal with Pedro Vaz de Caminha's letter announcing Brazil's discovery.	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing Brazil's "discovery" .	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing Brazil’s "discovery."	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing Brazil's "discovery".	http://en.wikipedia.org/wiki/Gaspar_de_Lemos
It is also the former home of the ECHL's Augusta Lynx from 1998-2008, the af2's Augusta Stallions from 2000-2002, and the American Indoor Football Association's Augusta Colts from 2006-2008.	It was the home of the ECHL's Augusta Lynx from 1998-2008, the af2's Augusta Stallions from 2000-2002, and the American Indoor Football Association's Augusta Colts from 2006-2008.	Home to the ECHL's Augusta Lynx from 1998-2008, the AF2's Augusta Stallions from 2000-2002, and the American Indoor Football Association's Augusta Colts from 2006-2008.	The home belonged to ECHL's Augusta Lynx from 1998-2008, the af2's Augusta Stallions from 2000-2002, and the AIFA's Augusta Colts from 2006-2008.	It also accommodated the ECHL's Augusta Lynx from 1998-2008, the af2's Augusta Stallions from 2000-2002, and the American Indoor Football Association's Augusta Colts from 2006-2008.	It is the former home of the ECHL's Augusta Lynx from 1998-2008, the af2's Augusta Stallions from 2000-2002, and the American Indoor Football Association's Augusta Colts from 2006-2008.	http://en.wikipedia.org/wiki/James_Brown_Arena
Michael Grattan O'Leary (February 19 1888-April 7 1976) was a journalist, publisher and a member of the Canadian Senate.	Michael Grattan O'Leary (February 19 1888-April 7 1976) was a journalist, publisher, and member of the Canadian Senate.	Michael Grattan O'Leary (February 19 1888 - April 7 1976) was a journalist, publisher, and senator from Canada.	Michael Grattan O'Leary (February 19 1888-April 7 1976) was a journalist, publisher, and Canadian Senator.	Michael Grattan O'Leary (February 19 1888-April 7 1976) was a journalist, publisher and Canadian Senate member.	Michael Grattan O'Leary (February 19 1888-April 7 1976) was a journalist, publisher and the Canadian Senate's member.	http://en.wikipedia.org/wiki/Grattan_O'Leary
It is used to convert insoluble drugs like brown heroin or crack cocaine into a water-soluble form by adding an acid like citric, ascorbic, acetic and lactic acids.	It converts insoluble drugs like brown heroin or crack cocaine into a water-soluble form by adding citric, ascorbic, acetic and lactic acids.	Citric, ascorbic, acetic, and lactic acids are used to convert insoluble drugs like brown heroin or crack cocaine into a water-soluble form.	It converts insoluble drugs like brown heroin or crack cocaine into a water-soluble form by adding citric, ascorbic, acetic or lactic acids.	It is used to convert insoluble drugs like brown heroin or crack cocaine into a water-soluble form by adding acids like citric, ascorbic, acetic, and lactic.	It is used converting insoluble drugs like brown heroin or crack cocaine to a water-soluble form by adding acids like citric, ascorbic, acetic and lactic acids.	http://en.wikipedia.org/wiki/Acidifying_excipients
During this period, the Keetoowah were predominantly members of Protestant Baptist, Methodist, and Presbyterian churches, as well as having a few Quakers.	During this period, the Keetoowah were predominantly members of Protestant Baptist, Methodist, and Presbyterian churches and had a few Quakers.	Keetoowah were predominantly Protestant Baptists, Methodists, and Presbyterians, as well as Quakers.	The Keetoowah were members of Protestant Baptist, Methodist, and Presbyterian churches, with a few Quakers.	During this period, the Keetoowah were predominantly Protestant Baptist, Methodist, and Presbyterian church members, and several were Quakers.	During this period, the Keetoowah were predominantly members of Protestant Baptist, Methodist, and Presbyterian churches, and having a few Quakers.	http://en.wikipedia.org/wiki/Original_Keetoowah_Society
If a new space object was sensed by the detection radar's fans, then the tracking radar could be oriented to achieve lock-on and tracking.	If the detection radar’s fans sensed a new space object, the tracking radar could be oriented to achieve lock-on and tracking.	Once a new space object is detected by the detection radar's fans, the tracking radar is oriented to lock on and track it.	If the detection radar's fans sensed a space object, the tracking radar, likely oriented to achieve lock-on and tracking.	If the radar's fans detected a new space object then the tracking radar could be oriented for lock-on and tracking.	If a new space object was sensed by the detection radar's fans, then the tracking radar could be oriented to achieve lock-on and tracking.	http://en.wikipedia.org/wiki/AN/FPS-17
Owned and operated by the Scholars International Group (SIG), Clarion School seeks to be the premier U.S. school in the region.	Owned and operated by the Scholars International Group (SIG), Clarion School seeks to be the premier U.S. school here.	Owned and operated by the Scholars International Group (SIG), Clarion School seeks to be the region's premier U.S. school.	Owned and operated by the Scholars International Group (SIG), Clarion School seeks to be the region's best U.S. school.	Owned and operated by the Scholars International Group (SIG), Clarion School seeks to be the region’s premier U.S. school.	Owned and operated by the Scholars International Group (SIG), Clarion School seeks being that region's premier U.S. school.	http://en.wikipedia.org/wiki/Clarion_School
In 2009, it was revived and has been taking place annually since, attracting over 10,000 runners.	It was revived in 2009 and now attracts over 10,000 runners annually.	In 2009, it was revived and attracts over 10,000 runners annually.	In 2009, it was revived and been happening annually, attracting over 10,000 runners.	In 2009, it was revived and has been taking place annually since, attracting over 10,000 runners.	In 2009, it was revived and is taking place annually since, attracting over 10,000 runners.	http://en.wikipedia.org/wiki/Tel_Aviv_Marathon
Saud bin Abdulaziz bin Nasir al Saud (born 1977) is a member of the Saudi royal family who brutally murdered his servant Bandar Abdulaziz in their suite at the Landmark Hotel in London in November 2010.	Saud bin Abdulaziz bin Nasir al Saud (born in 1977) is a member of the Saudi royal family, who brutally murdered his servant Bandar Abdulaziz at the Landmark Hotel London, November 2010.	Saud bin Abdulaziz bin Nasir al Saud (born 1977) was a member of the Saudi royal family who brutally murdered his servant Bandar Abdulaziz in the Landmark Hotel in London in November 2010.	Saud bin Abdulaziz bin Nasir al Saud (born 1977) a Saudi royal family member, brutally murdered his servant Bandar Abdulaziz at Landmark Hotel in London, November 2010.	Saudi royal family member Saud bin Abdulaziz bin Nasir al Saud (born 1977) brutally murdered his servant Bandar Abdulaziz in their Landmark Hotel suite in London in November 2010.	Saud bin Abdulaziz bin Nasir al Saud (born 1977), a member of the Saudi royal family, murdered his servant Bandar Abdulaziz in their suite at the Landmark Hotel in London in November 2010.	http://en.wikipedia.org/wiki/Saud_bin_Abdulaziz_bin_Nasser_Al_Saud
Its main features include Unicode support, multiple terminal emulations (Avatar, ANSI.SYS, VT100, XTerm, and others), file transfer protocols, keyboard macros, external scripts, host mode, and a dialing directory.	Main features include Unicode support, multiple terminal emulations (Avatar, ANSI.SYS, VT100, XTerm, and others), file transfer protocols, keyboard macros, external scripts, host mode, and a dialing directory.	Unicode support, ANSI.SYS, VT100, XTerm, file transfer protocols, keyboard macros, external scripts, host mode, and a dialing directory are main features.	Features include Unicode support, multiple terminal emulations (Avatar, ANSI.SYS, VT100, XTerm, and others), file transfer protocols, keyboard macros, external scripts, host mode, and dialing directory.	Its main features include Unicode support, multiple terminal emulations (Avatar, ANSI.SYS, VT100, XTerm, and others), file transfer protocols, keyboard macros, external scripts, host mode, and a dialling directory.	Its main features include Unicode support, multiple terminal emulations (Avatar, ANSI.SYS, VT100, XTerm, and others), file transfer protocols, keyboard macros, external scripts, host mode, and a dialing directory.	http://en.wikipedia.org/wiki/Qodem
The Avoiding Mass Extinctions Engine (AMEE) comprises a software API service and wiki to enable access to a database of information about carbon dioxide emissions in the manufacture and use of household appliances, personal transport and consumer goods.	The Avoiding Mass Extinctions Engine (AMEE) comprises a software API service and wiki to access a database of information about carbon dioxide emissions for manufacturing and household appliance use, personal transport and consumer goods.	The Avoiding Mass Extinction Engine (AMEE) is a software API service, a wiki, and a database of information about the carbon dioxide emissions in the manufacture and use of household appliances, personal transport, and consumer goods.	The Avoiding Mass Extinctions Engine (AMEE) comprises a software API service and wiki to enable database information about carbon dioxide emissions for manufacturing and use of household appliances, personal transport and consumer goods.	The Avoiding Mass Extinctions Engine (AMEE) comprises a software API and wiki for accessing an information database about carbon dioxide emissions from manufacturing and using household appliances, personal transport and consumer goods.	The Avoiding Mass Extinctions Engine (AMEE) comprises a software API service and wiki enabling access to database information about carbon dioxide emissions in the manufacture and use of household appliances, personal transport and consumer goods.	http://en.wikipedia.org/wiki/Avoiding_Mass_Extinctions_Engine
