Both works were of great influence on neoclassical architecture in Britain and on the continent.	Both works were of great influence on neoclassical architecture in Britain and the continent.	Both works influenced neoclassical architecture in Britain and on the continent.	http://en.wikipedia.org/wiki/Robert_Wood_(engraver)
James Treacy (born 1943) is an Irish retired hurler who played as a left corner-back for the Kilkenny senior team.	James Treacy (born 1943) is an Irish retired hurler, who played as a left corner-back for the Kilkenny senior team.	James Treacy (born 1943) is an Irish hurler who played as a left corner-back for the Kilkenny senior team.	http://en.wikipedia.org/wiki/Jim_Treacy
His grandmother, the 18th Duchess of Medinaceli, died in 2013 when he succeeded as 19th Duke; his mother who was previously heir to the dukedom predeceased her mother in 2012.	His grandmother, 18th Duchess of Medinaceli, died in 2013 when he succeeded as 19th Duke; his mother, previously heir to the dukedom predeceased her mother in 2012.	His grandmother, the 18th Duchess of Medinaceli, died in 2013 when he succeeded as 19th Duke; his mother previously heir to the dukedom predeceased her mother in 2012.	http://en.wikipedia.org/wiki/Prince_Marco_of_Hohenlohe-Langenburg
Thomas Fearn Frist Jr. (born August 12, 1938) is an American billionaire physician and businessman.	Thomas Fearn Frist Jr. (born August 12, 1938) is an American billionaire physician and businessman.	Thomas Fearn Frist Jr. (August 12, 1938) is an American billionaire physician and businessman.	http://en.wikipedia.org/wiki/Thomas_F._Frist,_Jr.
The oldest examples can be seen in Ghent (Flanders, Belgium) and date from the 12th century: the house called "Spijker" on "Graslei", and some other romanesque buildings in this city.	The oldest examples can be seen in Ghent (Flanders, Belgium) and date from 12th century: the house called "Spijker" on "Graslei", and some other romanesque buildings in this city.	The oldest examples are in Ghent (Flanders, Belgium) and from the 12th century: the house called "Spijker" on "Graslei", and other Romanesque buildings in this city.	http://en.wikipedia.org/wiki/Crow-stepped_gable
Moda Records, also sometimes known as Moda/Vanilla Records, is a record company founded by Nicky Kalliongis.	Moda Records, sometimes known as Moda/Vanilla Records, is a record company founded by Nicky Kalliongis.	Moda Records, sometimes known as Moda/Vanilla Records, is a record company by Nicky Kalliongis.	http://en.wikipedia.org/wiki/Moda_Records
With little or no controversy at all, the games were deemed generally successful, with the rising standard of competition amongst the Malaysian states.	With little or no controversy, the games were deemed generally successful, with the rising standard of competition amongst the Malaysian states.	With little controversy, the games were generally successful, with the rising standard of competition amongst Malaysian states.	http://en.wikipedia.org/wiki/2008_Sukma_Games
Her mother was Keouawahine, daughter of Kauhiwawaeono of Maui by his wife, chiefess Loe-wahine, who in turn was daughter of Counsellor of State Kameeiamoku.	Her mother was Keouawahine, daughter of Kauhiwawaeono of Maui by his wife, chiefess Loe-wahine, who was daughter of Counsellor of State Kameeiamoku.	Her mother was Keouawahine, daughter of Kauhiwawaeono of Maui by his wife, chiefess Loe-wahine, who was the daughter of Counsellor of State Kameeiamoku.	http://en.wikipedia.org/wiki/Kalanipauahi
Sometimes, it takes one person to make a difference, and Gilkey helped the world by displaying different aspects of life.	It takes one person to make a difference, and Gilkey helped the world by displaying different aspects of life.	It takes one person to make a difference, and Gilkey helped the world by displaying different aspects of life.	http://en.wikipedia.org/wiki/David_Gilkey
In 1897 Helen, daughter of D. C. Donnelly, M.L.A., who survived him with a son and a daughter.	In 1897, he married Helen, daughter of D. C. Donnelly, M.L.A., who survived him with a son and a daughter.	In 1897 he married Helen, daughter of D. C. Donnelly, M.L.A., surviving him with a son and a daughter.	http://en.wikipedia.org/wiki/Timothy_Augustine_Coghlan
The Ministry is headed by the Minister of General Affairs, who is also the Prime Minister of the Netherlands, currently Mark Rutte.	Minister of General Affairs heads the ministry, who is the Prime Minister of the Netherlands, currently Mark Rutte.	The Ministry is headed by the Minister of General Affairs, who is the Prime Minister of the Netherlands, Mark Rutte.	http://en.wikipedia.org/wiki/Ministry_of_General_Affairs_(Netherlands)
She has also performed as an actress in Boston, California and Chicago, including work with David Mamet.	She has performed as an actress in Boston, California and Chicago, including work with David Mamet.	She performed as an actress in Boston, California, and Chicago, working with David Mamet.	http://en.wikipedia.org/wiki/Kathleen_Martin
When her father died, she inherited his immense wealth, but chose to forgo it in order to pursue her career; her fortune was held for her in a trust.	She inherited her father's wealth after his death, but chose to forgo it in order to pursue her career; her fortune was held for her in a trust.	When her father died, she inherited his wealth, but forewent it to pursue her career; her fortune was held in a trust.	http://en.wikipedia.org/wiki/Galen_DeMarco
For the first time in program history, the Knights were nationally ranked following a nationally televised rout of Houston on November 5th.	First time in program history, the Knights were nationally ranked following a nationally televised rout of Houston on November 5th.	For the first time, the Knights were nationally ranked following a nationally televised rout of Houston on November 5th.	http://en.wikipedia.org/wiki/2010_UCF_Knights_football_team
The group published a collection of short stories into a trade-paperback called Worlds Of Fantasy.	The group published "Worlds of Fantasy" a collection of short stories into a trade-paperback.	The group published a collection of short stories called Worlds Of Fantasy.	http://en.wikipedia.org/wiki/Dan_DeBono
And for each and every horrible moment of Dorian's life, the portrait remains a living record of his sins.	For each and every horrible moment of Dorian's life, the portrait remains a living record of his sins.	For every horrible moment of Dorian's life, the portrait remains a living record of his sins.	http://en.wikipedia.org/wiki/Basil_Hallward
Onitsuka Tiger's first product was a basketball shoe resembling a straw sandal in many ways.	Onitsuka Tiger's first product was a basketball shoe resembling a straw sandal.	Onitsuka Tiger's first product was a basketball shoe resembling a straw sandal.	http://en.wikipedia.org/wiki/Onitsuka_Tiger
In 1999, Samir Geagea and ten other members of the Lebanese Forces were falsely convicted of the assassination.	In 1999, Samir Geagea and ten other members of Lebanese Forces were falsely convicted of the assassination.	In 1999, Samir Geagea and ten members of the Lebanese Forces were falsely convicted of the assassination.	http://en.wikipedia.org/wiki/Rashid_Karami
Ren Shang任尚 (d.118) was the Protector General of the Western Regions under Eastern Han between 102-106.	Ren Shang任尚 (d.118) was the Protector General of Western Regions under Eastern Han between 102-106.	Ren Shang任尚 (d.118) was Protector General of the Western Regions under Eastern Han between 102-106.	http://en.wikipedia.org/wiki/Ren_Shang
Also, look for tags such as, and to guide your contributions to the project articles.	Look for tags like cleanup, and unreferenced to guide your contributions to the project articles.	Look for tags such as cleanup, and unreferenced to guide your contributions to the project articles.	http://en.wikipedia.org/wiki/Wikipedia:WikiProject_Tel_Aviv
The 1987-88 Japan Ice Hockey League season was the 22nd season of the Japan Ice Hockey League.	The 1987-88 Japan Ice Hockey League season was JIHL's 22nd season.	The 1987-88 Japan Ice Hockey League season was the 22nd season of the Ice Hockey League.	http://en.wikipedia.org/wiki/1987%E2%80%9388_Japan_Ice_Hockey_League_season
However a poor start in the Serie A 2007-08, and a UEFA Cup elimination in the first round to FC Zurich convinced Empoli's management to sack Cagni, appointing Alberto Malesani as replacement.	A poor start in the Serie A 2007-08, and a UEFA Cup elimination in first round to FC Zurich convinced Empoli's management to replace Cagni with Alberto Malesani.	A poor start in the Serie A 2007-08, and a UEFA Cup elimination in the first round to FC Zurich convinced Empoli's management to sack Cagni, appointing Alberto Malesani as replacement.	http://en.wikipedia.org/wiki/Luigi_Cagni
This process is akin to that followed by psychiatrists to categorize and diagnose psychiatric entities, which culminated in the DSM-IV criteria.	This process is followed by psychiatrists to categorize and diagnose entities, which culminated in the DSM-IV criteria.	This process is akin to psychiatrists' categorizing and diagnosing psychiatric entities, culminating in the DSM-IV criteria.	http://en.wikipedia.org/wiki/Rome_process
In all 26 matches, New Zealand won seven and lost five, with the others drawn, including several affected by weather.	In all 26 matches, New Zealand had 5 wins, 7 losses and 14 draws, including several affected by weather.	In 26 matches, New Zealand won seven and lost five, with the others drawn, including several affected by the weather.	http://en.wikipedia.org/wiki/New_Zealand_cricket_team_in_England_in_1927
The deceased were buried together with the skull or legs of a horse and with saddles, stirrups or other horse equipment.	The deceased were buried together with horse and saddles skull or legs, stirrups or other equipment.	The deceased were buried together with the skull or legs of a horse, saddles, stirrups, or other horse equipment.	http://en.wikipedia.org/wiki/Banat_in_the_Middle_Ages
This film also heavily influenced the music video for Son of Sam by indie artist Elliott Smith.	This film heavily influenced the music video for Son of Sam by indie artist Elliott Smith.	This film heavily influenced the music video for Son of Sam by indie artist Elliott Smith.	http://en.wikipedia.org/wiki/La_jet%C3%A9e
In August 1852 he was appointed director of military education, but the rest of his life was devoted mainly to literary pursuits.	In August 1852, he was appointed military education director, the rest of his life was devoted mainly to literary pursuits.	In August 1852 he was appointed director of military education, but his life was devoted to literary pursuits.	http://en.wikipedia.org/wiki/Joseph_von_Radowitz
Despite wounds, malaria, and having several guns destroyed from under him, he stayed at his post.	Despite wounds, malaria, and having several guns destroyed under him, he stayed at his post.	Despite wounds, malaria, and several guns destroyed under him, he stayed at his post.	http://en.wikipedia.org/wiki/Somaliland_Camel_Corps
The South African Government questioned the secrecy surrounding the trial and warned of the probability that there could be an unfavorable reaction, both in Nigeria and internationally, to a carrying out of the sentences.	South African Government questioned the secrecy surrounding the trial and warned of the probability, there could be an unfavorable reaction, both in Nigeria and internationally, to a carrying out of the sentences.	The South African Government questioned the secrecy surrounding the trial and warned there could be an unfavorable reaction, in Nigeria and internationally, to carry out the sentences.	http://en.wikipedia.org/wiki/Oladipo_Diya
A manor below Konjice Castle was mentioned as early as 1362, held until the 17th century by the barons Trebnik, who sold it to the counts Tattenbach.	A manor below Konjice Castle was mentioned as early as 1362, held until the 17th century by the barons Trebnik, who sold it to counts Tattenbach.	A manor below Konjice Castle as early as 1362, held until the 17th century by the barons Trebnik, selling it to the counts Tattenbach.	http://en.wikipedia.org/wiki/Trebnik_Mansion
This video was referred to as "Band of Brothers," which covered the deployment of marines in Iraq.	This video (Band of Brothers) covered the deployment of marines in Iraq.	This video was referred to as "Band of Brothers," covering the deployment of marines in Iraq.	http://en.wikipedia.org/wiki/David_Gilkey
The population had been in decline since the nineteenth century, until a surge of economic growth occurred in 1986.	The population had been in decline since nineteenth century, until a surge of economic growth occurred in 1986.	The population was declining from the nineteenth century until economic growth in 1986.	http://en.wikipedia.org/wiki/Quartier-d'Orleans
However despite the album's high level of production and general solid feel, it wasn't a success.	Despite the album's high level of production and general solid feel, it wasn't a success.	Despite the album's high level of production and feel, it wasn't a success.	http://en.wikipedia.org/wiki/The_Lambrettas
Phosphorix contributed to the XCRI project which developed a schema for course related information.	Phosphorix contributed to the XCRI project, which developed a schema for course related information.	Phosphorix contributed to the XCRI project developing a schema for course-related information.	http://en.wikipedia.org/wiki/Phosphorix
Many Cyprididae occur in temporary water bodies and have drought-resistant eggs, mixed/parthenogenetic reproduction and ability to swim.	Many Cyprididae occur in temporary water bodies, have drought-resistant eggs, mixed/parthenogenetic reproduction and ability to swim.	Cyprididae occurs in temporary water bodies, has drought-resistant eggs, mixed/parthenogenetic reproduction, and the ability to swim.	http://en.wikipedia.org/wiki/Cyprididae
Bellamy was first and foremost a Country & Western singer and in the late 1950s he played in a duo with Alan Klein.	Bellamy was first and a Country & Western singer and in the late 1950s, he played in a duo with Alan Klein.	Bellamy was a Country & Western singer and in the late 1950s, he duos with Alan Klein.	http://en.wikipedia.org/wiki/George_Bellamy
Katja Kramarczyk (née Schülke) (born 18 March 1984) is a German handball player for?.	Katja Kramarczyk (née Schülke) (born 18 March 1984) is a German handball player for Club Leipzig.	Katja Kramarczyk (born 18 March 1984) is a German player for Handball Club Leipzig.	http://en.wikipedia.org/wiki/Katja_Sch%C3%BClke
He served as Vice-Chairman of the party and at the SNP Conference in 1979, he was elected the party's Senior Vice-Chairman (now described as depute leader) (to leader Gordon Wilson), defeating Margo MacDonald for the post.	He served as party Vice-Chairman and at the SNP Conference in 1979, he was elected the party's Senior Vice-Chairman (now described as deputy leader) (to leader Gordon Wilson), defeating Margo MacDonald.	He was Vice-Chairman of the party and at the SNP Conference in 1979, he was elected the party's Senior Vice-Chairman (now described as depute leader) defeating Margo MacDonald for the post.	http://en.wikipedia.org/wiki/Douglas_Henderson_(SNP_politician)
Schooley then asked Conacher to play with the Pittsburgh Yellow Jackets in a four game series against his former team, the Toronto Aura Lee hockey team, and against the Hamilton Tigers.	Schooley asked Conacher to play with Pittsburgh Yellow Jackets in a four game series against his former team, Toronto Aura Lee hockey team, and against the Hamilton Tigers.	Schooley asked Conacher to play with the Pittsburgh Yellow Jackets in a four-game series against his former team, the Toronto Aura Lee hockey team, and the Hamilton Tigers.	http://en.wikipedia.org/wiki/Pittsburgh_Yellow_Jackets
A referent may be different in one context than it is in another context.	A referent may be different in one context than it is in another.	A referent may be different in one context than it is in another.	http://en.wikipedia.org/wiki/Sam_Glucksberg
In traditional use, the rhizome was ground in a stone mortar with a stone pestle, was mixed with a ripe "noni" fruit and then used to treat severe sprains.	Traditionally, the rhizome was ground in a stone mortar, was mixed with a ripe "noni" fruit and used to treat severe sprains.	Traditionally the rhizome was ground in a stone mortar with a stone pestle, mixed with a ripe "noni" fruit, and used to treat severe sprains.	http://en.wikipedia.org/wiki/Zingiber_zerumbet
Thus a 500 g packet of rye bread, legally manufactured in Germany, could be sold in the United Kingdom even though it was not lawful under British law for a British baker to produce an identical 500 g packet of bread.	500 g packet of rye bread, legally manufactured in Germany, could be sold in the United Kingdom, though it was not lawful under British law for a British baker to produce an identical 500g packet of bread.	A 500 g packet of rye bread manufactured in Germany, could sell in the United Kingdom even though it's not lawful under British law for a British baker to produce an identical bread.	http://en.wikipedia.org/wiki/Metrication_in_the_United_Kingdom
Si converted to Marxism-Leninism while studying in Ningbo Li Xinggui junior high school, leading his classmate Luo Yang studying hard.	Si converted to Marxism-Leninism while studying in Ningbo Li Xinggui junior high school, leading his classmate Luo Yang to study hard.	Si converted to Marxism-Leninism in Ningbo Li Xinggui junior high school, leading classmate Luo Yang to study hard.	http://en.wikipedia.org/wiki/Joseph_Si
Lehen studied at the University of Arts, Bratislava between 1949 and 1955 under the professors D.Milly, V.Hložník.	Lehen studied at the University of Arts, Bratislava (1949 -1955) under professor D.Milly, V.Hložník.	Lehen studied at the University of Arts, Bratislava between 1949 and 1955 under professors D.Milly, V.Hložník.	http://en.wikipedia.org/wiki/%C4%BDudov%C3%ADt_Lehen
The training program first convened in August 2010, and these Fellows receive ongoing guidance and mentoring.	The training program first convened in August 2010, these Fellows receive ongoing guidance and mentoring.	The training program convened in August 2010, and these Fellows receive ongoing guidance and mentoring.	http://en.wikipedia.org/wiki/Poptech
He and his second wife were being driven through the city at night in an Autobianchi A112, when a number of gunmen on motorbikes and a car forced the car off the road where it crashed into a stationary vehicle.	He and his second wife were driven through the city at night in an Autobianchi A112, when some gunmen on motorbikes and a car forced the car off the road where it crashed into a stationary vehicle.	He and his second wife were driven through the city at night in an Autobianchi A112 when gunmen on motorbikes and a car forced the car off the road crashing into a stationary vehicle.	http://en.wikipedia.org/wiki/Carlo_Alberto_Dalla_Chiesa
One minute later, explosions were set off in the area as the US base came under heavy attack from enemy 60-mm. and 82-mm. mortars.	Explosions were set off in the area as the US base came under heavy attack from enemy 60-mm. and 82-mm. mortars.	One minute later, explosions set off in the area as the US base came under attack from enemy 60-mm. and 82-mm. mortars.	http://en.wikipedia.org/wiki/Battle_of_Suoi_Tre
Located within the unincorporated community of Highpoint, it is adjacent to the city of Largo.	Located within the unincorporated community of Highpoint, it is adjacent to city of Largo.	Within the unincorporated community of Highpoint, it's adjacent to the city of Largo.	http://en.wikipedia.org/wiki/South_Highpoint,_Florida
Kristaps Janičenoks (born March 14, 1983) is a Latvian professional basketball player who currently plays for BK VEF Rīga.	Kristaps Janičenoks (born March 14, 1983) is a Latvian professional basketball player who playing for BK VEF Rīga.	Kristaps Janičenoks (born March 14, 1983) is a Latvian professional basketball player who plays for BK VEF Rīga.	http://en.wikipedia.org/wiki/Kristaps_Jani%C4%8Denoks
She discovered that Starfox did not use his abilities to influence her decision to sleep with him, but that he was responsible for her sudden infatuation with and marriage to John Jameson.	She discovered, Starfox did not use his abilities to influence her decision to sleep with him, he was responsible for her sudden infatuation with and marriage to John Jameson.	She discovered Starfox didn't use his abilities to influence her decision to sleep with him, but he was responsible for her sudden infatuation and marriage to John Jameson.	http://en.wikipedia.org/wiki/Starfox_(comics)
From 1807 to 1882, a "Allgemeine Zeitung" was published in Augsburg but it is not connected to the later newspaper.	From 1807 to 1882, a "Allgemeine Zeitung" was published in Augsburg, it is not connected to the later newspaper.	From 1807 to 1882, "Allgemeine Zeitung" was published in Augsburg but isn't connected to the later newspaper.	http://en.wikipedia.org/wiki/Augsburger_Allgemeine
Despite the international crisis, which hits Europe and North-America the most, the Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	Despite the international crisis affecting Europe and North-America, Moroccan airport authority reports continuously increasing passenger-numbers, aircraft-movements and processed cargo.	Despite the international crisis, which hit Europe and North America mostly, the Moroccan airport authority reports increasing passengers, aircraft, and cargo.	http://en.wikipedia.org/wiki/ONDA_(Morocco)
The Tōkaidō Shinkansen, the first modern high-speed rail of the world, opened in 1964.	The "Tōkaidō Shinkansen", first modern world high-speed rail, opened in 1964.	The Tōkaidō Shinkansen, the first modern high-speed rail opened in 1964.	http://en.wikipedia.org/wiki/History_of_rail_transport_in_Japan
This is equivalent to saying that the left global dimension is at most 1.	Same as saying that the left global dimension is at most 1.	This is equivalent to saying the left global dimension is at most 1.	http://en.wikipedia.org/wiki/Hereditary_ring
Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the air-raid shelter in the grounds, but Cavalieri and her husband were delayed because they were collecting her valuable jewellery from the house.	Hearing an American bomber nearby, Cavalieri, her husband, and servants ran to the grounds' air-raid shelter, but Cavalieri and her husband delayed while collecting her valuable jewellery from the house.	Hearing an American bomber, Cavalieri, her husband, and servants ran to the air-raid shelter on the grounds, but Cavalieri and her husband were delayed collecting her valuable jewellery from the house.	http://en.wikipedia.org/wiki/Lina_Cavalieri
Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	Zachary Bierk (born September 17, 1976 in Peterborough, Ontario) is a retired Canadian professional ice hockey player.	Zachary Bierk (born September 17, 1976, Peterborough, Ontario) is a retired professional ice hockey player.	http://en.wikipedia.org/wiki/Zac_Bierk
The mountain madtom is found in fast-flowing clear riffles that are shallow generally headwater streams.	Mountain madtom is found in fast-flowing clear rifles that are shallow generally headwater streams.	The mountain madtom is found in fast-flowing clear rifles that are shallow headwater streams.	http://en.wikipedia.org/wiki/Mountain_madtom
Elsewhere, Data arrives at Yar's quarters, where she has changed to a revealing gown and throws her arms around him.	Data arrives at Yar's quarters, where she has changed to a revealing gown and throws her arms around him.	Data arrives at Yar's quarters, where she changes to a revealing gown and throws her arms around him.	http://en.wikipedia.org/wiki/The_Naked_Now
The Scania N112 (known as the Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, mainly for the UK market.	The Scania N112 (known as the Scania BR112 until 1984) was a transverse-engined bus chassis built by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, for UK market.	The Scania N112 (known as Scania BR112 until 1984) was a transverse-engined bus chassis by the Scania division of Saab-Scania AB of Sweden between 1980 and 1988, mainly for the UK market.	http://en.wikipedia.org/wiki/Scania_N112
Once these root causes have been addressed and the process brought under control, it is no longer necessary to use these complex and wasteful transactional systems, and they can be gradually eliminated.	Once these root causes have been addressed and brought under control, there is no need for these complex and wasteful transactional systems, and they can be gradually eliminated.	Once these root causes are addressed and the process brought under control, it's no longer necessary to use complex and wasteful transactional systems and can be gradually eliminated.	http://en.wikipedia.org/wiki/Lean_accounting
Glulx is a 32-bit portable virtual machine intended for writing and playing interactive fiction.	Glulx (32-bit portable virtual machine) is intended for writing and playing interactive fiction.	Glulx is a 32-bit portable virtual machine for writing and playing interactive fiction.	http://en.wikipedia.org/wiki/Glulx
Lady Argyll had obtained most of Queen Mary's jewels which were left behind in the Earl Moray's custody when the queen was removed to Lochleven Castle in 1567.	Lady Argyll obtained most of Queen Mary's jewels left behind in Earl Moray's custody when Mary was removed to Lochleven Castle in 1567.	Lady Argyll obtained most of Queen Mary's jewels left behind in Earl Moray's custody when the queen was removed to Lochleven Castle in 1567.	http://en.wikipedia.org/wiki/Agnes_Keith,_Countess_of_Moray
Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a muician, author, and English professor.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles, California) is a musician, author, and English professor.	Michelle Cruz Gonzales (born October 29, 1969, in Los Angeles) is a musician, author, and English professor.	http://en.wikipedia.org/wiki/Michelle_Cruz_Gonzales
These mining centers were home to thousands of workers and their families from Chile, Bolivia, Peru, and Argentina in the late 19th century and early 20th century.	These mining centers were home to thousands of workers and their families from Chile, Bolivia, Peru, and Argentina between (19th and 20th century).	Mining centers were home to workers and their families from Chile, Bolivia, Peru, and Argentina in the late 19th and early 20th centuries.	http://en.wikipedia.org/wiki/Pulperia
He was elected to Parliament in 1951, to fill a vacancy caused by the death of his father.	He was elected to Parliament in 1951, to fill a vacancy caused by his father's death.	He was elected to Parliament in 1951, to fill a vacancy left after his father's death.	http://en.wikipedia.org/wiki/Rashid_Karami
The Kandy Clock Tower is located in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	Kandy Clock Tower is located in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha and Hiragedara Mawatha.	The Kandy Clock Tower is in the centre of Kandy CBD on the intersections of Sri Dalada Veediya, S. W. R. D. Bandaranaike Mawatha, and Hiragedara Mawatha.	http://en.wikipedia.org/wiki/Kandy_Clock_Tower
Craig Lee (born 9 May 1977) is a Scottish professional golfer who plays on the European Tour.	Craig Lee (born 9 May 1977), a Scottish professional golfer, plays on the European Tour.	Craig Lee (born 9 May 1977) is a Scottish professional golfer playing on the European Tour.	http://en.wikipedia.org/wiki/Craig_Lee
Though initially Storm acted alone, she soon signed up the other members of the X-Treme X-Men as officers, forming the first legitimate mutant organisation in their history.	Initially, Storm acted alone, she signed up the other members of the X-Treme X-Men as officers, forming the first legitimate mutant organisation in their history.	Though Storm acted alone, she soon signed up members of the X-Treme X-Men as officers, forming the first mutant organisation.	http://en.wikipedia.org/wiki/X-Treme_Sanctions_Executive
They found the old Litchdon Street premises too cramped for their operation, and in 1989 moved the company to a site on the Roundswell Industrial Estate.	In 1989, they moved the company to a site on the Roundswell Industrial Estate because old litchdon street premises was too cramped.	They found the old Litchdon Street premises cramped for their operation, and in 1989 moved to a site on the Roundswell Industrial Estate.	http://en.wikipedia.org/wiki/Brannam_Pottery
The Senchus Fer n-Alban (The History of the men of Scotland) is an Old Irish medieval text, believed to have been compiled in the 10th century.	Senchus Fer n-Alban (History of the men of Scotland) is an Old Irish medieval text, compiled in the 10th century.	The Senchus Fer n-Alban (The History of the men of Scotland) is an Old Irish medieval text, believed to be compiled in the 10th century.	http://en.wikipedia.org/wiki/Senchus_fer_n-Alban
Although he graduated in Physics, he entered journalism with the encouragement of Raimundo Pereira, a friend.	Though he graduated in Physics, Raimundo Pereira (friend) encouraged him to enter journalism.	Although graduating in Physics, he entered journalism with the encouragement of Raimundo Pereira, a friend.	http://en.wikipedia.org/wiki/Bernardo_Kucinski
The Ministry of Federal Affairs and Local Development announced that the official English translation for "Gaunpalika" would be "Rural municipality".	Ministry of Federal Affairs and Local Development announced, the official English translation for "Gaunpalika" would be "Rural municipality".	The Ministry of Federal Affairs and Local Development announced the official English translation for "Gaunpalika" is "Rural municipality".	http://en.wikipedia.org/wiki/List_of_village_development_committees_of_Nepal
He was murdered in Palermo on September 3, 1982 on the orders of Mafia boss Salvatore Riina.	He was murdered (September 3, 1982) in Palermoon on the orders of Mafia boss Salvatore Riina.	He was murdered in Palermo on September 3, 1982 on the orders of Mafia boss Salvatore Riina.	http://en.wikipedia.org/wiki/Carlo_Alberto_Dalla_Chiesa
In 2013 the parasite was identified in Patagonia in both "A. mellifera" and "B.terrestris", only the second occasion on which it had been found in honeybees.	In 2013, the parasite was identified in Patagonia in both "A. mellifera" and "B.terrestris", the second occasion on which it had been found in honeybees.	In 2013 the parasite was identified in Patagonia in "A. mellifera" and "B.terrestris", only the second occasion which it's found in honeybees.	http://en.wikipedia.org/wiki/Apicystis_bombi
Marian Jane, who married Charles M. Kriston; and George Langstroth, who married Justine Allen, then Kim Borkowitz.	Elizabeth Esthermay, who married John A. Riordon; Marian Jane, who married Charles M. Kriston; and George Langstroth, who married Justine Allen, then Kim Borkowitz.	Elizabeth Esthermay married John A. Riordon; Marian Jane married Charles M. Kriston; and George Langstroth married Justine Allen, then Kim Borkowitz.	http://en.wikipedia.org/wiki/Clyde_Cowan
Since 1994, pressure groups in the territory have sought independence from Cameroun, and the Republic of Ambazania was formally declared by the Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	Since 1994, pressure groups in the territory have sought independence from Cameroun, and the Republic of Ambazania was formally declared by Southern Cameroons Peoples Organisation (SCAPO) on 31 August, 2006.	Since 1994, pressure groups in the territory sought independence from Cameroun, and the Republic of Ambazania was declared by the Southern Cameroons Peoples Organisation (SCAPO) on 31 August 2006.	http://en.wikipedia.org/wiki/Southern_Cameroons
The barangay (ward/district) plays a pivotal role as the planning and implementing unit of government policies, programs and activities.	The barangay (ward/district) plays a pivotal role as planning and implementing unit of government policies, programs and activities.	The barangay (ward/district) is pivotal as the planning and implementing unit of government policies, programs, and activities.	http://en.wikipedia.org/wiki/Sogod,_Southern_Leyte
Among his pupils were the English lyric tenor Heddle Nash (1894-1961) and the German baritone Willi Domgraf-Fassbaender (1897-1978).	Among his pupils were English lyric tenor Heddle Nash (1894-1961) and German baritone Willi Domgraf-Fassbaender (1897-1978).	Among his pupils were English lyric tenor Heddle Nash (1894-1961) and German baritone Willi Domgraf-Fassbaender (1897-1978).	http://en.wikipedia.org/wiki/Giuseppe_Borgatti
Mkhuze Game Reserve (also spelt Mkhuze) was proclaimed a protected area on 15 February 1912.	Mkhuze Game Reserve was proclaimed a protected area on 15 February, 1912.	Mkhuze Game Reserve was proclaimed a protected area on 15 February 1912.	http://en.wikipedia.org/wiki/Mkhuze_Game_Reserve
At Zelenci, water from the underground stream Nadiža (originating in the Planica valley) re-emerges through the porous bottom of a two-m deep lake, whose waters are noted for their deep, brilliant green.	At Zelenci, water from underground stream Nadiža (originating in Planica valley) re-emerges through the porous bottom of a 2m deep lake, whose waters are noted for their deep, brilliant green.	At Zelenci, water from the underground stream Nadiža (originating in the Planica valley) re-emerges through the porous bottom of a two-m deep lake, whose waters noted for their deep, brilliant green.	http://en.wikipedia.org/wiki/Zelenci
A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in the eyes of Catholic theology and matrimonial law.	A "ratum" ends what "is" for a just reason, while a Declaration of Nullity ends what "never truly was" in the eyes of Catholic theology and matrimonial law.	A "ratum" ends what "is" for a reason, while a Declaration of Nullity ends what "never truly was" in the eyes of Catholic theology and matrimonial law.	http://en.wikipedia.org/wiki/Ratum_sed_non_consummatum
Some elders assumed that the bell was tossed in a nearby quicksand in Barangay Zone III which is now the site of the Bus Terminal.	Some elders assumed the bell was tossed in a nearby quicksand in Barangay Zone III, which is the Bus Terminal site.	Some elders assumed the bell was tossed in a nearby quicksand in Barangay Zone III now the site of the Bus Terminal.	http://en.wikipedia.org/wiki/Sogod,_Southern_Leyte
Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing the "discovery" of Brazil.	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing the "discovery" of Brazil.	Lemos returned to Portugal bringing Pedro Vaz de Caminha's letter announcing the "discovery" of Brazil.	http://en.wikipedia.org/wiki/Gaspar_de_Lemos
